Date,Close,High,Low,Open,Volume
,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
2020-04-09,132.35621643066406,136.86530767618916,130.18801745058678,132.45215454227096,15853988
2020-04-13,134.3517303466797,136.05942166220711,129.01757382213285,132.39459057849768,9908612
2020-04-15,135.79078674316406,142.12270123409317,134.73546766134254,136.0402234566286,12598234
2020-04-16,136.38560485839844,140.0696303551846,134.1406509063573,136.04023002989845,11831216
2020-04-17,138.1892852783203,140.45342281201215,135.92514774462848,140.45342281201215,8840986
2020-04-20,141.3743896484375,143.10127554408908,138.61137924211167,138.97593701558807,12420738
2020-04-21,136.32806396484375,141.7773536832441,135.50299850265108,140.7412173373862,10283406
2020-04-22,136.88450622558594,138.15088465040307,129.38213865743697,137.07638245426705,14252248
2020-04-23,136.2896728515625,139.2637541770643,135.27273125669439,136.9420566655053,8341956
2020-04-24,134.48602294921875,136.86528062001017,133.16207258628998,135.08083443911838,6912420
2020-04-27,136.38560485839844,140.29988414458265,135.19597003917036,135.54135657886454,9902396
2020-04-28,137.80551147460938,143.8496127523449,135.92512675266414,138.07413117134686,22200402
2020-04-29,138.43869018554688,140.06963802557064,136.25129663327235,138.15087586083678,11648158
2020-04-30,141.9884033203125,143.29315927885472,137.38337402343748,139.78182678222655,16016718
2020-05-04,133.5074920654297,138.9184046437948,131.07066135443867,138.9184046437948,14509120
2020-05-05,133.1812744140625,139.76263787188137,132.49052473352847,135.8483584523362,26356086
2020-05-06,131.93409729003906,132.95105072598986,119.8650888801699,123.28048359311741,41361302
2020-05-07,126.4655990600586,131.24332113679674,125.94754268768423,131.24332113679674,17100430
2020-05-08,124.62360382080078,129.05593978029586,123.26128735496671,127.78956142363867,16997368
2020-05-11,120.80525970458984,126.77261698940707,119.46212620598205,125.1032915846127,21372716
2020-05-12,119.92262268066406,122.72401046200693,118.4259906918481,119.15511789550781,16622240
2020-05-13,121.47681427001953,124.4892728712783,120.01855987369743,124.33577425764338,15241920
2020-05-14,118.8481216430664,121.4000727324538,117.90792358904244,120.2871931270661,9664168
2020-05-15,122.11003112792969,124.47010629237586,119.38538646089964,120.1145137548723,27767190
2020-05-18,112.8423843383789,123.37639201104673,111.99813611649681,123.01182256012926,20378694
2020-05-19,112.5545883178711,116.81424283305961,111.97895964585089,115.70136307605962,12045836
2020-05-20,118.54113006591797,119.50051119579946,112.07489890827763,112.82322087406337,17342228
2020-05-21,120.19127655029297,121.2657787662753,115.73974562043104,118.96326397957388,14931316
2020-05-22,120.95877838134766,124.33579529754347,117.90794168262417,119.34701338745685,17078040
2020-05-26,120.17208099365234,123.14616257070219,119.7499509437029,120.8820253897679,12212502
2020-05-27,126.42724609375,127.17555632533643,120.01857565867296,121.57276835682524,18130652
2020-05-28,125.27599334716797,128.3076353928451,122.91590638508691,128.1349421039919,18552604
2020-05-29,131.5503387451172,133.2196642901531,125.10330209465613,125.87080701548224,26722320
2020-06-01,132.8934783935547,136.88451353210897,130.51422005762788,132.12597343786288,20423126
2020-06-02,131.08982849121094,133.54584162717293,129.43968606507806,133.54584162717293,12639442
2020-06-03,133.9487762451172,135.82917245422456,130.16882431295102,132.0108312269894,20167782
2020-06-04,137.09556579589844,137.9206312394149,130.09208342843826,131.24334080391117,32779676
2020-06-05,141.8349151611328,142.94779498116307,135.15762452975525,136.8653159934167,21970108
2020-06-08,151.23683166503906,152.9253399775079,144.52116428836055,145.672421552934,29583292
2020-06-09,146.4015655517578,154.28767403133875,145.61487768215724,153.50098616173818,19643304
2020-06-10,145.42298889160156,147.4952496835979,143.1204742980068,147.4952496835979,14983264
2020-06-11,142.00759887695312,148.3203317835247,141.22091098664188,145.05843574171365,16965850
2020-06-12,143.48504638671875,144.63630379829104,136.32806515368364,136.32806515368364,15636964
2020-06-15,138.53460693359375,143.5042048584866,136.80772125159604,143.4850102130819,13054104
2020-06-16,138.054931640625,142.81345925625618,136.86529680891863,141.91163873651774,11469976
2020-06-17,139.9161376953125,140.64526496681694,136.90367879102848,138.05493607588647,10041494
2020-06-18,142.0843505859375,144.4636205604437,138.05494969153548,139.7242752614555,12301976
2020-06-19,146.03697204589844,147.55279871982543,142.37214128752987,142.75589368992215,13271548
2020-06-22,147.80224609375,149.43319392148712,145.69160772844313,146.977180711369,20792714
2020-06-23,150.4309539794922,150.77632882751223,146.68936775168592,148.12843937776526,8346306
2020-06-24,145.26947021484375,151.35194825951092,143.90715384294157,150.4309448171549,8117432
2020-06-25,142.0843505859375,147.47606805063518,140.95227612636526,145.05843219847233,13394304
2020-06-26,151.0641632080078,152.33055343380053,143.1396767439151,144.44443284920746,24376122
2020-06-29,147.11151123046875,151.81247897242991,145.19274888681113,150.77634262237643,12024496
2020-06-30,143.52342224121094,149.3756473459662,142.8326724870952,148.4738267088959,9018244
2020-07-01,145.88348388671875,147.1306792839149,143.5617863702623,144.67466607475222,10365588
2020-07-02,147.1690673828125,150.18152651502575,145.34624321053516,146.9580082157639,13185606
2020-07-03,147.898193359375,149.8745161543007,147.09231086411725,148.51219962772356,6962106
2020-07-06,149.74020385742188,152.25377760601103,147.8981851545642,148.8959438213794,9926808
2020-07-07,145.76834106445312,150.14311576955754,144.98164167396072,149.7593633969836,9853948
2020-07-08,145.11595153808594,148.68485548688798,144.34844682365872,146.74689905624376,8446692
2020-07-09,144.57872009277344,146.5166650737729,143.17802614214267,146.40154403554894,5702054
2020-07-10,144.4252471923828,146.01781763114025,142.12273232829125,145.0008759084057,11766114
2020-07-13,145.80673217773438,147.43767991255828,144.07984634086202,145.05841029727873,10277456
2020-07-14,143.42745971679688,148.09004904160582,142.79427059807855,145.6340360201322,9482614
2020-07-15,141.8349151611328,146.72775915042095,141.29766404572467,145.00087303655454,9807552
2020-07-16,151.1600799560547,152.06190050951727,138.2659959554693,143.0437183972809,26616036
2020-07-17,170.30934143066406,171.69085266432847,150.4309681774129,155.2278740504171,107684344
2020-07-20,167.81492614746094,171.92108166638124,166.97067786242295,169.23481476534403,28745778
2020-07-21,178.13787841796875,184.5849144028633,167.08580167232802,167.69980788784048,98290940
2020-07-22,172.91888427734375,178.42573516767183,171.8060043346036,178.36816292190474,25364622
2020-07-23,175.58592224121094,183.2034104308435,170.02151192447508,171.15358629408206,72915804
2020-07-24,172.0745849609375,177.8692489184261,170.88495010166056,173.45609603263992,22294340
2020-07-27,175.6435089111328,179.0589035267639,170.3860954263373,174.22362009810166,40099526
2020-07-28,177.1017608642578,181.7835455759169,175.37487478865833,176.94826222199922,30188154
2020-07-29,174.1468505859375,179.46182416108803,171.46058353681255,178.06113011342615,20079062
2020-07-30,160.83067321777344,168.81272044026468,159.6985986714889,167.22014992606532,49057034
2020-07-31,158.7967529296875,164.2460421915486,157.68387321034822,161.59815273210143,22379048
2020-08-03,160.331787109375,164.34200535116761,156.62857788911867,158.87353231846677,28463794
2020-08-04,156.78207397460938,162.32730209960644,150.04722250814686,160.42772260332393,51231218
2020-08-05,157.5111846923828,159.23807057381921,155.4581069133251,157.30011383571284,22069412
2020-08-06,157.1658172607422,162.5191688287166,155.89943881149026,158.10601548389903,25134282
2020-08-07,161.08006286621094,161.71325195632306,157.7414124475203,158.29785808769984,18237588
2020-08-10,159.3148193359375,162.8645293215406,158.68163016723105,161.55977339880113,16504844
2020-08-11,164.72573852539062,166.16481020732473,159.48751994538955,160.02477103107256,25534582
2020-08-12,161.8667755126953,166.586937580724,161.3487190844343,165.01355022471444,18101040
2020-08-13,161.61732482910156,163.55528152271881,159.8328784681545,161.17601190066,11681234
2020-08-14,158.58570861816406,163.47855262271722,156.82044490957628,163.47855262271722,28445040
2020-08-17,156.53260803222656,160.71550702139655,154.69060112122148,160.71550702139655,22849152
2020-08-18,154.38360595703125,157.85657265639492,153.88473245648836,157.338504506634,27093554
2020-08-19,154.92086791992188,157.70307316752397,152.59915858313673,155.38136383073882,33242206
2020-08-20,158.2786865234375,161.1184520211994,153.53934190768393,154.92085292884204,36899472
2020-08-21,157.37689208984375,160.79228676968128,156.66694766998182,160.79228676968128,17126912
2020-08-24,157.24256896972656,159.75614287402615,156.8012559872184,158.64326309298957,13081806
2020-08-25,158.45138549804688,160.9841540300314,156.70531652141267,157.33850572660992,25017896
2020-08-26,157.37689208984375,159.56427416715277,156.9547620257748,158.87352439772806,10814154
2020-08-27,158.4705810546875,160.58121955822583,157.14663039980798,157.95251289794354,15646796
2020-08-28,159.27645874023438,161.94354310379182,158.68164709340738,159.06539956521732,17487384
2020-08-31,156.4942169189453,163.63201357659267,154.72896532817524,160.21661971414653,37997902
2020-09-01,156.28317260742188,158.01005849258675,153.69284377967455,156.55180398514753,12040094
2020-09-02,158.8543243408203,159.44913592755225,155.95698644466174,156.8588070045415,10307040
2020-09-03,158.64324951171875,160.63876679813316,157.4536146567869,159.64100815492594,8794738
2020-09-04,154.78656005859375,157.7222640917856,153.7312407733081,156.9547591570324,9733000
2020-09-07,153.57772827148438,157.72224986071876,152.04271854047983,157.72224986071876,16616944
2020-09-08,158.1443634033203,161.1568220288143,153.30908091216233,153.69283330493369,37280122
2020-09-09,155.7843017578125,157.14661818334903,153.11721771710933,155.80348469460247,13471164
2020-09-10,165.12867736816406,166.35668991359617,155.6116211302497,156.76287849989396,50834954
2020-09-11,164.5338592529297,167.316064453125,162.0778459701687,165.39730224609374,25168858
2020-09-14,160.0823211669922,164.82166594082406,158.93106389615988,163.4401548735864,12050202
2020-09-15,159.02700805664062,163.28666246313531,158.2786978288262,160.21664295736545,16667382
2020-09-16,158.50894165039062,161.36790203077663,157.87575246266348,159.257263597556,10001736
2020-09-17,159.48753356933594,160.792289663507,157.93332899336468,158.48977477572407,13708168
2020-09-18,158.1251983642578,162.28891494767836,157.18501185264404,161.176035142505,19110716
2020-09-21,154.0574188232422,159.52589099032997,153.1364036156189,158.68163095374024,11706332
2020-09-22,150.488525390625,154.959239223543,146.67019542654302,154.67142487750283,15913160
2020-09-23,148.76161193847656,152.42645429701477,146.30559897980834,152.31132155306864,11588706
2020-09-24,144.77059936523438,148.1859935355219,144.04147211491144,145.13516884599304,9254902
2020-09-25,144.19497680664062,146.40155329802636,140.18475919433993,145.44217221481517,26544582
2020-09-28,147.80224609375,149.87450687381235,144.17579265643963,144.67466613103423,14260844
2020-09-29,148.33950805664062,151.19846855516965,145.11598974948018,151.19846855516965,17532748
2020-09-30,135.4838104248047,151.39035564541072,133.85286236018365,148.70408824485844,87189586
2020-10-01,135.57974243164062,138.74570029665048,133.35398279889995,137.3833837180034,32424524
2020-10-05,135.90591430664062,137.55605670421747,134.6970965516213,135.579722414348,13176802
2020-10-06,135.10003662109375,138.30437171408263,134.39010400335633,136.8844947674132,13773544
2020-10-07,131.33926391601562,135.73323374830454,130.85957339769564,135.4646023735676,20549154
2020-10-08,130.49501037597656,132.3945896069896,129.55482394026706,132.35621202138626,19178934
2020-10-09,132.39459228515625,134.39010966494678,130.32233144380152,130.6677062988281,26861436
2020-10-12,131.08982849121094,134.23659129593918,130.6485155522106,133.16208920870406,9593558
2020-10-13,130.1304473876953,131.8957108541132,129.70831738532667,131.39682568360683,10558800
2020-10-14,127.75118255615234,130.05369715329968,126.06267419381659,129.61238419775208,16178274
2020-10-15,125.35273742675781,129.9769615488874,124.71954821651309,128.17332032097036,10821450
2020-10-16,130.4566192626953,131.78055787591165,125.67889770368137,126.21614866460362,26906266
2020-10-19,133.0277862548828,133.46909923613046,130.8787701634907,132.0108445908263,14750554
2020-10-20,131.7614288330078,134.21744259544553,131.10904487072398,132.7591877177724,10486228
2020-10-21,134.1406707763672,139.3213291048507,132.43297931702907,138.34276499394886,34108526
2020-10-22,134.06390380859375,134.62033776406207,132.0108261182943,133.8144670898532,11658856
2020-10-23,134.90817260742188,136.36643898191122,134.12148474902318,134.27498339076004,10095206
2020-10-26,132.81671142578125,135.73323208363675,131.45438334374384,134.90815503328986,10164184
2020-10-27,133.79527282714844,134.27496333040884,131.2625046276948,132.7783313024752,8717246
2020-10-28,132.5673065185547,134.15987705983363,131.41604901239683,133.64180883982323,7743220
2020-10-29,131.1665802001953,133.35397380755995,129.78508077574938,132.01084025841908,14722436
2020-10-30,136.0210418701172,137.93980385609038,131.81894843635837,132.3370165148099,33648648
2020-11-02,132.93185424804688,136.0978121489414,132.2986650101072,135.77162020479182,8690720
2020-11-03,134.63955688476562,136.8077560051608,133.73773623505903,133.73773623505903,13322292
2020-11-04,133.87203979492188,135.4454271265718,132.087593307707,134.50522897281166,8101954
2020-11-05,140.56851196289062,141.50871011115797,134.58198335833043,136.11699309512943,27315846
2020-11-06,139.09107971191406,142.00758895299646,138.6497550269651,141.22090111766153,11623324
2020-11-09,144.11822509765625,145.8259281512742,140.2615177349756,141.3168369518598,23414854
2020-11-10,146.90042114257812,147.7254982114505,142.81346022708937,144.29090938080725,16074814
2020-11-11,151.19845581054688,152.88696414233434,146.43992807143863,146.90042395581997,22991936
2020-11-12,151.44790649414062,151.927597070716,148.5505800961036,151.58222219782087,13222638
2020-11-13,151.19845581054688,153.65446899416455,147.05393429514172,150.3541957890558,19115708
2020-11-14,158.4322052001953,159.23808770714732,151.67815957274357,152.56078554485558,16811038
2020-11-17,151.44790649414062,159.257271423027,150.46934240240512,159.257271423027,44296492
2020-11-18,146.9963836669922,151.3711713343614,144.80900154450393,151.3711713343614,42174930
2020-11-19,147.24581909179688,151.77409329709295,146.6126181831688,146.99637063145474,33181436
2020-11-20,147.09228515625,149.62505325102927,145.2694613191943,148.78080502689846,18928924
2020-11-23,151.3711395263672,151.79325779925787,146.97716984267646,148.12842704771046,18370378
2020-11-24,149.56752014160156,153.30910659799827,149.03026904394784,152.7334779123988,14237058
2020-11-25,146.61260986328125,150.9682022463972,146.28642966970435,150.04719876501457,14976356
2020-11-26,145.05841064453125,147.6679223420187,143.92633635317168,147.24580406095023,16774012
2020-11-27,143.13966369628906,147.32256305455817,142.37215879711326,145.9794294810005,27707056
2020-12-01,145.5572967529297,146.3823738732447,142.37215616471994,143.8687883482017,9807172
2020-12-02,147.55282592773438,149.66346453008168,145.00087432349912,146.32481332916296,19302512
2020-12-03,151.1600799560547,152.65671209201668,146.8428651150905,148.51219052916892,37347498
2020-12-04,150.5460662841797,153.0404569578893,149.2029328444899,152.08107592953942,14825638
2020-12-07,151.5821990966797,155.41972312444372,150.21988275130101,150.48850240652814,20185302
2020-12-08,149.8361053466797,153.11718315845553,149.29884270348592,153.11718315845553,11461924
2020-12-09,151.63975524902344,153.04044913659138,150.04718516559154,150.48849807383988,16825160
2020-12-10,153.23236083984375,154.07662098175658,148.5505876026078,151.62060744782337,14788112
2020-12-11,152.50320434570312,156.34072841938058,150.4309436881561,153.8847153544658,29170228
2020-12-14,155.59242248535156,155.80348163066904,152.9637160811174,154.07659575052617,22254470
2020-12-15,152.9637451171875,157.05070680042033,152.38811638120552,156.68613724981975,17578662
2020-12-16,153.3474884033203,155.78431891494856,152.84860316869634,154.5754892729878,14206982
2020-12-17,151.73570251464844,154.47952993904272,151.31357251600448,154.46034700277474,12233988
2020-12-18,151.14089965820312,153.1172223665601,149.3756361057231,152.73346992955118,13147766
2020-12-21,140.97145080566406,150.81469782530587,137.2490477270249,150.81469782530587,25446600
2020-12-22,142.94778442382812,143.75366689302027,136.99962158203124,140.97146169282496,20183368
2020-12-23,143.67689514160156,144.75140888026962,141.75813315597335,143.13964412786441,11965506
2020-12-24,144.88572692871094,146.30561562052247,144.11822205988196,144.44441397137325,12131772
2020-12-28,146.88124084472656,147.55280758928117,145.25029303652255,145.8259216747122,9806128
2020-12-29,146.4015655517578,147.9749530021548,144.9241162177119,147.55282294797084,8034014
2020-12-30,146.9196319580078,147.43770012232162,145.36542746506638,146.59344002409202,6183434
2020-12-31,146.24803161621094,147.57197027565414,145.65320841165556,146.59340640949208,8594440
2021-01-01,146.57424926757812,147.36093708577152,145.9794259583534,146.2480573510607,5723498
2021-01-04,151.71653747558594,152.3113491043913,147.5528209403613,147.70631958219536,16477784
2021-01-05,150.4309539794922,151.48627317195036,149.2796966786287,151.46709023474725,9064136
2021-01-06,148.62730407714844,152.3305242117885,146.80448012512747,150.6611988819094,16144720
2021-01-07,150.50770568847656,151.58220779342042,148.74244219218767,150.04719809424654,13121606
2021-01-08,153.55853271484375,155.80348677539817,151.29439571724316,151.58221004010412,24755912
2021-01-11,154.1725311279297,155.32378836099448,151.71651803963024,155.03597405272828,13668006
2021-01-12,154.4795684814453,156.95477685967705,152.52244004604037,154.07663302973188,16662142
2021-01-13,158.067626953125,163.09478623580893,155.2854217761612,155.80348990997277,42362294
2021-01-14,163.74717712402344,165.0135555402026,157.7222589000541,158.10601135479877,25200192
2021-01-15,159.103759765625,164.8216686284233,157.83736972034282,164.78329104319752,17655902
2021-01-18,157.1658172607422,159.98640021901693,154.2684908362316,158.87352041343252,16787164
2021-01-19,158.66244506835938,160.4085139205768,156.6669277705155,158.48975179234023,11094214
2021-01-20,158.81593322753906,159.98637336413236,157.05066984368526,159.25724614570404,9874786
2021-01-21,156.68612670898438,162.32729262658518,155.45812584821942,159.25727290787907,17536476
2021-01-22,151.98516845703125,158.47059488467178,151.56305008844106,156.9547678699092,15404838
2021-01-25,148.62730407714844,154.5946610941652,147.62955717762912,153.50096438071375,12060426
2021-01-27,146.05615234375,149.75936032078258,145.72996049152385,147.95571952225632,12066876
2021-01-28,147.47605895996094,149.54833151830027,144.38685648248807,144.67467081434685,16311766
2021-01-29,147.20742797851562,152.17701470046902,146.34398504921006,149.6250634960936,16517910
2021-02-01,150.81472778320312,152.6951126321539,146.05619927426758,148.89596534321328,27876736
2021-02-02,156.5709686279297,157.72222575019387,150.91062111013076,152.25375441943896,17753676
2021-02-03,159.21890258789062,160.02478514308066,154.40281361878246,155.41975535479057,17018506
2021-02-04,160.6195831298828,162.13540999060447,157.54956353242758,158.7200155306746,15198682
2021-02-05,159.2572784423828,162.05866684857756,158.52815107609067,161.36791707234212,7722568
2021-02-08,161.19522094726562,162.86454654030376,159.64102812237954,161.17603800817164,12645654
2021-02-09,160.9265899658203,168.1027536522568,159.89045368104732,165.39730360263152,45154044
2021-02-10,159.56423950195312,163.0755832487479,156.973910862563,162.0202641734408,19160592
2021-02-11,161.92433166503906,162.26970648664079,158.9886164034395,159.25724777090417,11459318
2021-02-12,160.44691467285156,163.42099640105593,159.10378098914637,162.3272994877996,10941890
2021-02-15,160.79226684570312,163.05640382181656,160.02476199202434,162.25052138321493,11037552
2021-02-16,160.3893280029297,162.17377440678675,159.71776127052797,160.33175577119687,10795324
2021-02-17,164.27987670898438,165.15773123895616,160.22973167644827,161.40686946438058,17178862
2021-02-18,172.45993041992188,173.31783830358324,163.88082722856848,165.7363052507593,41510988
2021-02-19,171.5820770263672,177.48768782981477,168.9883944666663,174.375273629122,48892610
2021-02-22,168.60931396484375,173.67697556094785,166.79374103268512,171.3027535628596,19380682
2021-02-23,173.67697143554688,176.64973549591457,169.90615121694574,170.78401786195076,28795656
2021-02-24,175.05360412597656,177.56747587984464,174.0161287977216,175.57233570141943,11981366
2021-02-25,184.17140197753906,186.66532743047603,176.31055625630407,176.35046149902513,37621658
2021-02-26,179.5027618408203,186.08672433984935,175.67209031500232,181.53780723053947,36883078
2021-03-01,181.65753173828125,185.08917562998647,179.60253958077973,181.95680279551073,12185500
2021-03-02,187.14414978027344,192.4911230528074,184.35095351489625,189.33880398878412,53200666
2021-03-03,186.08673095703125,191.53346132807445,184.4706600706539,191.53346132807445,17675284
2021-03-04,185.10911560058594,188.6006111444866,183.2536375470156,184.35096471795578,12556622
2021-03-05,184.2711639404297,189.31887893452185,182.79476733909527,184.75000251119098,17793026
2021-03-08,186.2263946533203,188.72031995038444,184.27114747852636,184.35095795898025,11349538
2021-03-09,177.92662048339844,181.15875040405507,174.51493523109855,178.046336215198,399581906
2021-03-10,177.76699829101562,180.3207754045035,176.39034663195545,179.96165259090472,23491604
2021-03-12,182.57528686523438,185.14902276382614,179.9616579019086,182.3558262997167,52792772
2021-03-15,183.7723846435547,185.54806454075336,180.08137475752895,185.32860395901918,33839076
2021-03-16,181.09889221191406,185.78747203977164,180.38063437867112,185.3684852593707,30782874
2021-03-17,172.4001007080078,178.24587262264424,171.62200315184822,176.37043551880308,57699598
2021-03-18,170.34507751464844,174.9738054769939,169.10808808492428,173.57720725767922,26361962
2021-03-19,172.75918579101562,174.93388118932788,167.27255052677972,169.9859361865089,26622950
2021-03-22,175.31297302246094,176.37039490030335,173.3178328086566,174.8740397399501,27343862
2021-03-23,174.17575073242188,176.45021557856995,173.61711387574152,176.3304998524005,17089478
2021-03-24,171.56211853027344,174.17574744108748,171.0433747480819,173.55725882169483,10317086
2021-03-25,169.13978576660156,172.4705011071346,167.5854494768894,172.16770880344978,20898974
2021-03-26,171.2593536376953,174.32763951477042,170.1289215013475,171.94567555413497,19204862
2021-03-30,173.9239044189453,175.1754484777281,170.16928456324797,173.156833002482,17153798
2021-03-31,172.77330017089844,174.06520665811172,171.78417367856645,173.80278911544735,10018670
2021-04-01,176.58848571777344,177.61798703989425,172.81367217796685,173.8431735000877,9156394
2021-04-05,172.8136749267578,176.42700174428944,170.00780666211725,175.25620717167277,11510442
2021-04-06,172.8338623046875,175.0947141383742,171.29970712581198,173.6009337337996,9190874
2021-04-07,172.8742218017578,174.2065029913925,172.59161072727764,173.1971953263207,7430944
2021-04-08,173.82298278808594,176.02327870009785,173.31832889273014,173.4192596718013,6708234
2021-04-09,171.82455444335938,174.5093106039046,171.38045656762867,173.60093362563094,8179184
2021-04-12,163.0839385986328,169.32145262029698,162.29667368607457,168.73606156282446,12368094
2021-04-13,165.2842254638672,166.5357694682435,162.37742669826636,163.5078463870027,8064312
2021-04-15,163.44729614257812,168.11029292355838,162.82151795803836,165.1227445090409,14440358
2021-04-16,167.06060791015625,170.7546840002958,163.22523859656283,163.50784968477214,22292626
2021-04-19,165.02182006835938,166.49540694551231,161.4892428803517,163.5078584163561,11256462
