Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change
2020-01-30,1274.07666015625,1280.2137428290291,1258.083332813645,1270.124809332556,2743506,0.00329502435749518,1250.890345982143,1234.7751871744792,24.07534495589689,20.611854414611578,22.130410015384086,-3.9518508236940306
2020-01-31,1273.2398681640625,1280.3996464926604,1265.0106293038675,1279.4232614902412,3939306,-0.000656783079351686,1260.8662806919642,1235.8378731863838,13.077062226722616,22.01365533253208,15.389017188792877,6.183393326178702
2020-02-03,1196.3880615234375,1212.4279275862216,1182.7657757600707,1199.503027303845,5767353,-0.060359252456837376,1254.8023507254463,1233.694800967262,27.205229897843306,23.58071816761881,29.662151826150875,3.1149657804076014
2020-02-04,1201.130126953125,1215.589296392299,1197.224814095164,1205.0819775740274,3604309,0.003963651579445893,1245.8425990513392,1232.5878324962798,33.360865182808716,24.565116556245844,18.364482297135055,3.9518506209024054
2020-02-05,1218.146484375,1232.0476559202305,1204.1522372956215,1206.8488171306835,4220104,0.014166955802732195,1240.7217843191963,1232.1251162574404,34.62846547304946,24.749380046476837,27.895418624608965,-11.297667244316472
2020-02-06,1225.1668701171875,1232.0477633459052,1217.2167432200297,1230.0951065732747,2354458,0.005763170384052385,1236.8629150390625,1233.2785702659971,34.643989895539654,23.76854307960412,14.831020125875511,4.928236456087234
2020-02-07,1207.8714599609375,1222.1911289158627,1205.0819184829677,1220.935857952123,3053804,-0.014116779173595884,1228.0027901785713,1232.5191824776787,32.66314303913755,24.333919761930307,17.109210432894997,13.064397991185388
2020-02-10,1195.1329345703125,1211.0797270211242,1183.7887279399602,1208.8016462443695,3039992,-0.010546259111906653,1216.7251150948662,1230.7790469215029,27.290443092479556,25.66731746767685,27.290999081164045,13.668711674057022
2020-02-11,1196.62060546875,1207.8251981948656,1193.9240253891828,1201.36280436357,2200796,0.0012447744141301786,1205.779506138393,1228.6625511532739,11.833844190436897,26.59239541767332,13.90117280568279,4.742198894819921
2020-02-12,1206.291015625,1208.662058269475,1190.2046110263936,1198.666199231558,2568696,0.008081433757746392,1207.1942138671875,1227.3873407273065,11.092729106904333,27.00927308576817,18.457447243081333,-7.624816393441961
2020-02-13,1201.5950927734375,1208.6619090777597,1194.8537003009226,1207.8715616271584,1545536,-0.00389286067021688,1207.2606375558037,1225.9992152622767,11.0516812929925,27.571283254981537,13.808208776837091,6.276468853720871
2020-02-14,1204.2916259765625,1213.40406044913,1200.060775806155,1204.1521261949606,1780119,0.002244128008962676,1205.2813720703125,1224.9298793247767,9.964343783072367,27.973343894121992,13.343284642974822,-0.13949978160189858
2020-02-17,1190.3905029296875,1206.8023309568207,1187.4150368852218,1206.0119834300176,2155085,-0.011542987385304238,1200.3133196149554,1223.8672049386162,6.4454508112328055,28.870405359807744,19.387294071598944,15.621480500330108
2020-02-18,1196.109130859375,1199.31717236086,1177.6051456627006,1191.5993938570923,2347917,0.0048039932405485875,1198.6329868861608,1222.8377453031994,5.628026711718179,29.479288288707618,21.712026698159434,-4.509737002282691
2020-02-19,1191.506103515625,1207.871389868698,1187.042792007184,1206.941542763333,1820353,-0.0038483339228777558,1198.1148681640625,1221.9101097470239,6.1469650953281425,30.16928626875236,20.828597861514027,15.435439247708018
2020-02-20,1190.7623291015625,1198.4801064423848,1185.834206931864,1190.1114814492362,3034681,-0.0006242304692086753,1197.2779715401787,1221.3079194568452,6.753213028484919,30.678958253826917,12.645899510520849,-0.6508476523263198
2020-02-24,1171.3287353515625,1182.6729418419047,1164.7733792242025,1182.6729418419047,3414064,-0.016320296061652195,1192.2833600725446,1218.0933082217261,10.732662036651,32.24721819213808,17.89956261770226,11.34420649034223
2020-02-25,1154.9168701171875,1176.8612434250658,1153.150137567637,1173.6532021755995,3133077,-0.014011322986496322,1185.6150425502233,1212.9060930524554,16.780053645122518,33.26435430137297,23.71110585742872,18.736332058412017
2020-02-26,1126.1845703125,1151.150947399252,1121.3958340577526,1148.3614055234862,5721483,-0.024878240631961757,1174.4568917410713,1206.8200160435267,25.823300710657605,36.86804421894275,29.755113341499282,22.176835210986155
2020-02-27,1125.440673828125,1131.5776433993358,1115.8167768293224,1127.3003684561738,4003149,-0.0006605457968302808,1165.1783447265625,1200.7848597935267,30.405939024129353,39.360724300668636,15.760866570013377,1.8596946280488282
2020-02-28,1104.240234375,1112.5157847483715,1080.482589857952,1106.192891052911,6286647,-0.018837456248149365,1152.0542166573662,1192.8966645740327,34.39517254650468,41.366446522146184,32.03319489041951,1.952656677910909
2020-03-02,1079.459716796875,1127.300313362662,1069.8358202684124,1120.4659586399418,3177486,-0.022441237700554173,1136.0475899832588,1183.6291910807292,38.76895819671336,43.98738457315299,57.46449309424975,41.006241843066846
2020-03-03,1098.4287109375,1103.5428713205029,1080.5291495969896,1084.2020011966258,3134527,0.01757267440874255,1122.8570731026787,1175.3048502604167,32.20181659675988,42.703431214063414,23.0137217235133,-14.226709740874185
2020-03-04,1094.1046142578125,1104.5188563878908,1076.762943120205,1101.8688148509868,3135151,-0.0039366202254462745,1111.8250558035713,1170.4342099144346,25.321288676491314,45.89251104146732,27.755913267685855,7.764200593174337
