Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change
2020-01-30,468.2073974609375,471.1707423792824,458.9350157525232,470.31040972429395,15337903,-0.0009178634327311475,484.52623203822543,461.0971970331101,15.165380328977033,25.15461387641212,12.235726626759174,2.1030122633564474
2020-01-31,474.564208984375,477.3841549549805,465.53080611654167,471.4574656757954,18356252,0.013576913901638843,482.0613359723772,462.97488839285717,15.184792703762257,24.584808898456174,11.85334883843882,-3.1067433085796097
2020-02-03,487.5646667480469,490.719170042883,474.1818408404512,474.1818408404512,15212799,0.027394517996825796,480.2041277204241,465.47620064871654,13.211229305766727,24.270358929722665,16.537329202431806,-13.382825907595702
2020-02-04,496.0245056152344,499.5613855599958,481.2556312183495,491.3405254559648,14646591,0.017351213990982606,479.47352818080356,468.6284455798921,11.940903014686187,23.700945218455754,18.30575434164632,-4.683980159269595
2020-02-05,509.8374938964844,513.8045700571781,493.06118584604747,495.1641980589814,30647706,0.027847390854444543,482.0613228934152,472.6455673944382,16.230407498065276,23.16466342508904,20.74338421113066,-14.673295837502963
2020-02-06,522.6945190429688,528.429990072868,510.5544030324323,511.46252522281907,17180298,0.02521788864177732,489.6471906389509,476.64903041294644,21.108243590794682,24.2309008403454,17.875587040435732,-11.231993820149683
2020-02-07,515.6685791015625,524.7975911827259,514.5214491651474,524.7019524414599,8967847,-0.013441770834464517,496.3659101213728,480.26102265857514,20.78888603951304,24.119144438616896,10.276142017578536,9.033373339897366
2020-02-10,514.95166015625,519.6834898248455,512.4663009047648,516.3855281213225,8570467,-0.001390270755999068,503.04366193498885,483.979989188058,17.48069592771998,23.09050999025749,7.21718892008073,1.4338679650725226
2020-02-11,510.74554443359375,520.6393088989867,509.2638870780585,515.7163214894508,6622800,-0.008167981673037006,508.2124241420201,486.9569789341518,12.21116575850891,22.266079299771985,11.375421820928182,4.97077705585707
2020-02-12,515.81201171875,518.44079947095,511.4148283527549,512.3707403644873,5160923,0.00991974837641485,512.2477591378348,490.1547444661458,8.287659111871953,21.291663562332765,7.025971118195059,-3.4412713542626534
2020-02-13,516.1465454101562,518.8231225423267,508.30803206015145,515.9075377119893,5729055,0.0006485573887500262,515.122336251395,493.4367210751488,4.208641621584684,19.58713080823731,10.515090482175253,-0.23900769816691536
2020-02-14,540.0922241210938,542.5297934303336,510.6977857031237,520.8782886627362,37517890,0.04639317830154033,519.4444405691964,497.5835745675223,9.756003512068666,19.81699824816889,31.832007727209884,-19.213935458357582
2020-02-17,539.9487915039062,543.6290699834749,531.9669096699881,540.0443708015861,23354434,-0.0002655706021705839,521.9093366350446,500.5332525344122,12.506085425537135,21.31087576052219,11.662160313486766,0.09557929767981932
2020-02-18,524.0806274414062,543.7724600006919,513.6133268230427,538.5149445860964,21865560,-0.029388275910948503,523.1110578264509,502.33356003534226,12.20704406238426,21.64042824508286,30.15913317764921,14.434317144690112
2020-02-19,519.4443969726562,529.1947332009695,514.9993654015734,524.8931300107942,22088140,-0.008846406880911317,523.7528773716518,503.77425711495533,11.818464745346587,21.728548202411236,14.195367799396081,5.448733038137902
2020-02-20,521.5474243164062,527.6652716846015,514.8559823200537,519.7311800202433,16010058,0.004048609160107519,525.2960030691964,505.18992106119794,10.464712993440097,21.878590959675115,12.809289364547794,-1.8162442961629495
2020-02-24,506.53955078125,518.1539215258382,503.8629737886206,518.1061318766693,9834434,-0.02877566417824251,523.9713657924107,505.4744175502232,12.292525312154549,21.854276356785533,14.290947737217607,11.566581095419338
2020-02-25,511.6537170410156,514.2347148359951,507.5432720933805,509.5029449850639,9804202,0.010096282218985397,523.3295331682477,505.97513253348217,12.872775433875187,21.870423169728692,6.6914427426145835,-2.150772055951734
2020-02-26,512.3229370117188,515.6208393080185,497.3628431001952,509.21619333670657,18965240,0.0013079548695029697,519.3624921526227,506.9560852050781,10.986700553097714,21.66018228451031,18.257996207823282,-3.106743675012183
2020-02-27,508.21246337890625,512.2272697212096,503.7674312829373,511.1279888303154,11381143,-0.00802320828496983,514.8287309919085,508.79508608863466,6.842124707743375,19.897061482297282,8.4598384382723,2.9155254514091666
2020-02-28,500.4217529296875,505.1057334144893,490.86260362439,501.760041559612,16934165,-0.01532963280243338,511.44889177594865,510.3086199079241,7.335851009378396,17.786566637070116,14.243129790099317,1.3382886299244774
2020-03-02,495.498779296875,512.3706961767349,489.28532203653776,510.45887231814896,10096159,-0.009837649150923666,508.02808925083707,511.60820951915923,8.47990777784609,15.39251426145596,23.085374140197132,14.960093021273963
2020-03-03,497.8407897949219,509.8375087733317,491.4839633175956,500.8997140375446,10563605,0.0047265716807016744,504.6414271763393,512.7166181291852,6.735172666261342,13.285469155137775,18.353545455736082,3.058924242622709
2020-03-04,493.9692687988281,509.3117077169056,485.0314750355558,501.8555713993302,18066379,-0.007776624727131254,502.8456726074219,513.0215991792224,7.744828973566537,12.741591305286635,24.280232681349787,7.886302600502063
2020-03-05,503.671875,507.3043642870677,493.8737475198076,499.7526477838707,14344961,0.019642125156420054,501.70540945870533,513.385759626116,6.756402127980415,12.334290135575237,13.430616767260119,-3.9192272161292863
2020-03-06,496.2634887695313,500.5650923288987,488.9029314595838,494.925200218644,9503868,-0.014708755041104249,499.4112025669643,512.7393784295945,5.065121434927126,12.87342660462551,11.662160869314903,-1.3382885508872846
2020-03-09,474.373046875,489.4287191532207,469.40226919460775,487.5168953007312,15664232,-0.04411052271608362,494.5770002092634,510.43835594540553,9.485016187230698,15.126440475688618,20.026449958612943,13.143848425731221
2020-03-11,472.0310668945313,486.0830081773819,465.5308418798955,465.5308418798955,21401999,-0.004937000522894031,490.5211879185268,508.3603791736421,12.239307399643367,17.22392363911527,20.552166297486394,-6.5002250146358165
2020-03-12,444.4528503417969,460.2732447823261,438.9563275444185,457.4055092636576,14471096,-0.05842457941205048,483.2289123535156,505.0032929920015,20.912827819622784,22.065048817839404,21.316917237907603,12.952658921860746
2020-03-13,470.1669921875,486.6087416423295,401.4844691251628,433.794403084108,24254296,0.05785572491194113,479.2755126953125,503.07098098028274,20.296877504259395,23.280368945608114,85.12427251716673,-36.37258910339199
2020-03-16,444.3094787597656,471.2184997312132,436.04082895563585,451.4310580624552,14936276,-0.05499644564036632,472.18125697544644,499.66609845842635,22.826144475716625,26.35017468544134,35.17767077557738,7.121579302689554
2020-03-17,434.6547546386719,459.7953209915449,424.761018856035,444.5006710500453,12629709,-0.021729727999599935,462.32166835239957,495.78553699311755,21.84145969294542,29.601748182818703,35.034302135509904,9.845916411373423
2020-03-18,406.7898254394531,457.6923132626586,389.4877424959787,439.7211157542378,29342689,-0.06410818908994298,449.5397164481027,489.4378037225632,24.665720179378553,33.64242558816974,68.20457076667992,32.93129031478469
2020-03-19,425.1434326171875,431.7392372347362,345.80244026498195,398.0910103702801,24017236,0.04511815692024013,442.5069144112723,483.9708818708147,23.3903425407682,34.344599526784386,85.93679696975425,-27.052422246907383
2020-03-20,442.2542724609375,451.19209658424086,417.4004730490881,425.3823852396203,19758966,0.04024721665912967,438.25308663504467,480.0743887765067,19.512268097697454,34.20795106178449,33.79162353515278,-16.871887221317195
2020-03-23,389.3921813964844,426.0515417837546,381.8882249566302,398.0432084126908,14907385,-0.11952872896015321,430.3872767857143,473.8814261300223,26.458224545214012,38.25672162751379,44.16331682712439,8.651027016206399
2020-03-24,386.2376403808594,418.54757692299125,382.5095719229185,392.785655008788,12947855,-0.00810119249007979,418.3973693847656,467.43810308547245,24.3607791246516,41.1151286888765,36.03800500007276,6.548014627928637
2020-03-25,410.1833190917969,418.92995498928184,387.7193289628498,388.62742153390826,14093189,0.06199726853997256,413.52220371791293,462.84971110026044,21.565203010710785,41.90235259451744,31.210626026432067,-21.555897557888613
2020-03-26,449.9493713378906,471.69642504059414,401.7234349617768,407.6979136550155,22302573,0.09694702440396985,415.70714896065846,459.91140892392116,24.62141282758405,40.44714131799396,69.97299007881736,-42.25145768287513
2020-03-27,429.1582336425781,453.8686635393693,418.2130065951914,449.94940687140826,16378409,-0.046207726957127715,418.9026358468192,455.95118495396207,24.72252307451269,39.10809601451182,35.655656944177906,20.791173228830132
2020-03-30,412.0473327636719,429.49281403479625,409.13180742329934,424.28305853489206,10210726,-0.03987084375306882,417.0317644391741,451.37189301990327,24.66700022392953,38.3045704095339,20.36100661149692,12.235725771220189
2020-03-31,421.463134765625,427.29421547440694,405.3081515331468,421.5587140723535,17059457,0.022851263078927708,414.0616019112723,447.61195882161456,22.257861810497452,37.10563847964185,21.986063941260113,0.0955793067284958
2020-04-01,402.77496337890625,420.6027920934543,394.2195457131478,420.6027920934543,9646905,-0.04434117683177963,415.97342790876115,443.196539015997,20.27188868262047,36.63629494878035,26.383246380306502,17.827828714548048
2020-04-03,405.2603454589844,412.9554600966426,397.2784631928265,412.9554600966426,14419445,0.006170646902250443,418.69095720563615,438.78794642857144,16.555739900303013,35.27702746069014,15.676996903816075,7.695114637658207
