Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change
2020-01-30,539.4129028320312,558.1263680557574,535.6132168161928,549.0546292886644,2901951,-0.017135572427431578,540.6750139508929,527.6339605422247,7.960617818788826,16.79325429600426,22.51315123956465,9.641726456633137
2020-01-31,538.7481079101562,548.1048133345587,536.9907180022417,542.2152872801274,2352196,-0.0012324416386495507,542.5138026646206,528.8688645135788,4.852493052205633,16.60145991055395,11.114095332316992,3.467179369971177
2020-02-03,530.7212524414062,537.4181886673438,508.3980930358693,517.707313873093,3818209,-0.014899087998446525,541.455322265625,530.0426999046689,6.497299135835684,15.758980296699113,29.020095631474476,-13.013938568313279
2020-02-04,548.0098266601562,549.8146430197891,530.8162098955488,533.8559707911506,2793702,0.0325756207033725,542.6970127650669,532.4129813058036,6.842150751748316,14.422110241759295,18.99843312424025,-14.15385586900561
2020-02-05,555.0866088867188,560.3111771701617,548.4847008023451,551.1919539032316,3320830,0.012913604614887886,543.5179966517857,535.0230000813802,8.016114707215378,13.2253747237512,11.826476367816667,-3.8946549834871576
2020-02-06,551.0970458984375,559.6463403987614,547.202332505566,555.7041425210554,2207104,-0.007187280190892542,544.556134905134,537.5335083007812,8.518108606582443,10.680015785512815,12.444007893195362,4.60709662261786
2020-02-07,540.6004028320312,552.379454810495,533.1910253520509,550.0046506195642,4083215,-0.019046814249011,543.382306780134,538.7932826450893,8.398363740635453,9.247478654786502,19.188429458444034,9.404247787532995
2020-02-10,501.9385681152344,538.6055166006607,499.706217694891,538.4155206957322,9648880,-0.07151647411703721,538.02883039202,537.9700186593192,17.9090499556079,11.557506513515229,38.89929890576974,36.47695258049782
2020-02-11,497.8064270019531,510.7728806615959,496.52405597127023,506.4982332544982,5404802,-0.00823236422894802,532.1800188337054,536.572277250744,23.46013860319673,14.36441389460915,14.248824690325648,8.691806252545064
2020-02-12,504.4083862304687,507.5431160180989,497.6639658395488,500.2762503256766,3426829,0.013262101231348078,528.4210379464286,535.1473940894717,25.730962660358838,15.989971635405968,9.879150178550105,-4.132135904792108
2020-02-13,506.8781433105469,511.0578215481106,501.8435704188997,503.8859250533347,3392352,0.004896344207389491,522.5450831821987,533.5121736072358,25.203116182512687,17.058329381358707,9.214251129210936,-2.992218257212187
2020-02-14,496.8090515136719,510.0604708887758,494.5767586992744,508.4455923952063,3507540,-0.019864916113982112,514.2197178431919,531.5015055338541,22.095975751726634,18.77694366757087,15.483712189501375,11.636540881534415
2020-02-17,496.5715637207031,499.0888793920356,490.1595923096754,497.8539348114611,2652464,-0.0004780263005377261,506.4303632463728,529.3958493187314,15.578802749876559,20.114896259332102,8.92928708236019,1.2823710907579766
2020-02-18,496.9990234375,498.61390185304566,488.35470155598705,494.43422336323533,2868873,0.0008608219802077599,500.2015947614397,527.405533563523,4.202583295824837,21.17804350159794,10.259200297058612,-2.5648000742646673
