Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change
2020-01-30,645.8660278320312,661.9483606637074,644.1884717288344,661.6352224321117,22402689,-0.024394316265923033,669.9847673688616,681.107892717634,14.915975339890638,13.258356906396296,17.759888934872947,15.769194600080482
2020-01-31,631.5060424804688,650.115939458839,629.5153479649114,650.004074503463,34750310,-0.022233690475661705,662.2072230747768,678.4738362630209,18.87346818963703,17.025978066191737,20.600591493927595,18.498032022994266
2020-02-03,619.8076782226562,626.2719547408867,609.7646194987522,612.8289902103342,30712290,-0.018524548414236786,653.1738717215402,675.2433035714286,22.097157274129035,21.1377060757078,16.50733524213456,-6.978688012322095
2020-02-04,638.1044921875,640.8333280510134,625.3101998110101,626.2943485822723,25383901,0.029520147309744837,647.0930611746652,673.6434849330357,18.894057085367375,22.63740897759097,15.523128240003302,-11.810143605227722
2020-02-05,647.9909057617188,649.9145288544571,639.849132797698,641.9068982608502,18472100,0.015493408517352592,643.3832135881696,672.0223563058036,14.85796058452982,23.2179891200122,10.065396056759141,-6.084007500868552
2020-02-06,652.1513061523438,656.26695662953,644.2332031533095,650.4961469348968,15538577,0.006420461079981399,642.49169921875,670.8432588123139,13.967873546297845,23.583099084033815,12.033753476220454,-1.6551592174469079
2020-02-07,641.3478393554688,649.7133433335028,638.9544787429636,649.1094039600182,12209212,-0.016565889993558125,639.5391845703125,668.4073166620163,11.028141551686938,23.87414165706309,10.758864590539247,7.761564604549449
2020-02-10,642.2200317382812,646.6488198926669,630.9690953805479,638.8201262121858,15142476,0.0013599365730911916,639.018327985491,666.0203624906994,10.762422212728998,23.866874800430736,15.679724512119037,-3.3999055260954947
2020-02-11,649.8921508789062,655.9090270916164,646.4475111960692,647.4987907400189,13999816,0.01194624702044722,641.6449148995536,664.0828944614956,10.86654859648604,23.420843671727326,9.461515895547222,-2.393360138887374
2020-02-12,657.7432861328125,659.7787743619559,650.8987994375913,651.4132707150139,13533565,0.01208067406767177,647.0642874581473,662.8239135742188,6.894402664212828,22.993101028417556,8.87997492436466,-6.330015417798563
2020-02-13,659.4655151367188,661.0760000110254,654.2985851368666,661.0760000110254,13565659,0.00261839085280835,650.1158621651786,661.7651745024182,6.994336850546869,22.588850134624867,6.777414874158808,1.6104848743066214
2020-02-14,665.482421875,671.6782343336056,650.0487037471439,660.8523004641426,21227841,0.009123914139822498,652.6146501813616,660.6936587379092,8.957609564160633,21.802969747076997,21.62953058646167,-4.630121410857441
2020-02-17,661.2997436523438,673.7808982963232,659.5327193324579,666.108801931165,13149130,-0.006285182125279176,653.9215698242188,658.5048246837798,9.527963256155651,19.0239747668451,14.24817896386537,4.809058278821226
2020-02-18,656.4458618164062,660.248373884015,651.9723392868693,660.248373884015,11127161,-0.0073399118667877294,656.0784301757812,657.1212216331845,7.7502852527283705,17.990898067950255,8.276034597145667,3.8025120676087454
2020-02-19,672.7296142578125,673.9150960904617,659.8905874009041,661.7918138192991,14084409,0.024805933571351302,660.4369419642857,656.4800124395462,7.21840100021452,17.121844290136725,14.024508689557592,-10.937800438513364
2020-02-20,664.744384765625,674.6085086758875,663.7825731086709,669.6876451612479,16892268,-0.011869894416640436,662.5586896623884,655.4702758789062,5.604769239838788,15.877070612501543,10.825935567216561,4.943260395622929
2020-02-24,646.40283203125,660.7404777544862,643.9871345353313,657.4971707893623,21370214,-0.027591888182465607,660.9386247907366,653.7255946568081,8.24552386366392,14.662488495164549,16.753343219154885,11.094338758112258
2020-02-25,633.6309814453125,649.2883120922913,630.7678836964259,649.2883120922913,27745062,-0.019758345652359455,657.2479771205357,651.4856334867932,13.267272730084969,13.914361259000044,18.52042839586545,15.657330646978835
2020-02-26,622.7154541015625,631.8190982347916,620.6352917833475,630.7678186366056,29362748,-0.01722694701394123,651.138410295759,649.0454246884301,17.886328914860616,14.264948826977353,11.18380645144407,8.052364535043125
2020-02-27,620.143310546875,623.520820005058,612.4264202255112,620.9261263497503,25054993,-0.004130527896402558,645.2589198521206,647.2240629650298,20.554761127393697,15.407930177009696,11.094399779546848,0.7828158028753478
2020-02-28,594.3756713867188,607.0581581658521,592.7428492925397,606.1186837322065,39315769,-0.04155110394955808,636.3917497907366,644.0031215122768,27.229149820313108,18.847267849594555,14.315308873312347,11.743012345487728
2020-03-02,588.7837524414062,612.4263145698782,582.0510718430629,606.2081051825395,29500495,-0.009408054896099971,624.3994838169643,641.284917922247,27.04298897098475,22.35501863410337,30.37524272681526,17.424352741133248
2020-03-03,600.7281494140625,605.6714099989539,591.4008335900859,594.8454740172322,27398798,0.020286560087856564,615.2543073381696,639.8193039667038,21.35072514368674,23.978171031109202,14.27057640886801,-5.8826753968303365
2020-03-04,599.3189086914062,605.6265863851147,585.0930684252744,604.8213738082619,22105261,-0.002345887609946029,608.5280325753348,638.8436482747396,16.843038716075824,25.217930711959205,20.53351795984031,5.50246511685566
2020-03-05,586.547119140625,607.4832471398267,584.2432264899035,604.9109502487335,30510390,-0.021310506585997868,601.8017665318081,636.3885352725074,14.36681157149349,27.6827401269177,23.24002064992328,18.363831108108457
2020-03-06,568.5857543945312,576.2579099445863,555.2099199542964,568.1384140570675,33734039,-0.030622202649992936,594.0689522879464,632.6073375883557,15.736252571757014,31.216211764120104,21.04798999028992,-0.4473403374637428
2020-03-09,498.41845703125,555.1651920392663,489.8516505743549,554.7401888514859,88187018,-0.12340671010655224,576.6796875,625.2867257254464,36.14373446207991,42.419516721075546,65.31354146491145,56.32173182023587
2020-03-11,516.0441284179688,527.1832005807552,495.6671803789598,495.6671803789598,59578576,0.03536319961283785,565.4894670758929,619.3198823474702,41.48331631046171,48.433782659728415,31.516020201795357,-20.376948039008937
2020-03-12,475.536376953125,492.5357890300457,469.13923040549446,485.3781638437168,55970485,-0.07849668126062781,549.3112705775669,611.3825654529389,51.70749396212436,57.3336221805286,23.396558624551233,9.841786890591777
2020-03-13,494.4593811035156,509.98250923399024,421.58557799627334,446.45838815033005,73297403,0.03979296867178661,534.1300179617746,603.9810049874442,49.655028150487176,61.95985897002573,88.3969312377169,-48.00099295318557
2020-03-16,454.3765563964844,483.00714524632815,449.5898653118392,474.4403385952524,38482258,-0.08106393818957569,513.4239676339286,594.296875,48.13794490763938,68.6666443005893,33.41727993448893,20.063782198768024
2020-03-17,450.9319152832031,474.19426900063905,448.78462201274766,468.49050072051966,45445979,-0.00758102737649935,494.0503670828683,584.366703578404,40.48554674641301,73.66747803939498,25.409646987891392,17.558585437316538
2020-03-18,433.2615051269531,463.41311163950786,429.9063628131876,458.6711544738802,44730415,-0.039186426059801716,474.7183314732143,573.3085646856399,29.88351145877751,78.17385640569664,33.50674882632023,25.409649346927097
2020-03-19,410.5359497070313,432.5904563115507,399.128442171934,411.6095964210696,61404010,-0.05245228378473832,462.1636875697545,561.367431640625,36.084378280995956,83.0605529994292,33.46201413961671,1.0736467140383184
2020-03-20,455.3831176757813,462.9657459489258,416.0383975453142,420.2882504902189,63360475,0.10924053788895716,453.4978288922991,551.7930152529761,27.171334807482623,83.14109025652772,46.92734840361163,-35.09486718556241
2020-03-23,395.4825134277344,424.98544483853334,391.7247351423912,409.864893492159,40670949,-0.1315389216749452,442.06156267438615,538.5907723563058,32.645189906265436,84.96936101187525,33.26070969614216,14.382380064424638
2020-03-24,422.0328979492187,433.93247910305325,400.7389011910396,416.0383584084689,45734887,0.06713415541781176,431.7149222237723,527.0330825079055,23.45384047563111,83.44509161431762,33.193577912013666,-5.99453954074977
2020-03-25,484.14788818359375,515.1494403179707,430.91289363718744,431.15893082862937,73130298,0.14718044620741644,435.9679696219308,519.306656610398,30.026497101468983,79.24582584630626,84.2365466807833,-52.988957354964384
2020-03-26,476.96783447265625,499.648645569476,466.2984692637249,490.2094960975014,45744488,-0.01483029026084437,439.6873866489955,511.8465067545573,33.590112572955206,75.21695697746975,33.35017630575112,13.241661624845165
